0.jpg,71.38692,57.63587,-61.114376,73.320816,54.73632,-53.486668,74.75362,54.66985,-53.451653,76.22824,54.594547,-53.447018,69.32763,55.124527,-53.575474,67.91415,55.249363,-53.56381,66.51619,55.431747,-53.63202,78.76751,57.28766,-13.977002,65.51085,58.371445,-16.434715,74.73272,61.49032,-46.988934,69.29916,61.94175,-47.567894,87.67468,73.611374,2.2977767,59.674816,74.29027,-7.9419017,100.971504,53.653625,-16.158367,38.35627,56.144115,-38.074066,82.86758,33.654583,-30.074133,51.744007,35.36181,-49.20496,78.79095,29.246162,-42.491646,55.57286,30.455898,-59.9877,76.63585,29.73705,-34.91642,57.85352,30.944225,-54.317947,77.744995,31.843098,-29.684956,57.148144,33.48084,-48.361145,84.60692,120.546555,5.4896626,67.12445,119.804436,-5.3899846,81.78871,157.15938,3.2770011,73.34185,153.22693,-11.367119,78.941505,189.05711,44.9804,78.335846,183.7611,37.804222,76.197174,193.87306,46.649044,79.51044,187.54341,39.962154,84.99256,200.14786,3.5023415,80.97443,196.44238,-5.462515
1.jpg,72.471695,57.702343,-48.19456,74.251755,54.848698,-39.820633,75.67922,54.75086,-39.795788,77.14732,54.645203,-39.795197,70.19693,55.306873,-40.14774,68.763756,55.46364,-40.13268,67.34485,55.67727,-40.202328,79.605095,57.23822,-0.16366942,66.20313,58.60859,-3.6169603,75.84336,61.43951,-34.255093,70.372314,62.006073,-35.125526,88.77184,73.583275,10.97214,60.376663,74.46463,3.757027,100.3271,53.97649,-7.802663,39.621563,56.1081,-19.26199,83.381165,33.43982,-18.345806,53.18493,35.522316,-22.56363,79.633286,28.813116,-30.709816,57.133617,30.72527,-32.04842,77.7616,29.165394,-22.73442,59.349323,31.034088,-26.851717,78.65933,31.316933,-17.879318,58.54341,33.3883,-21.87402,85.31653,120.34209,5.516615,67.4467,119.51698,-5.420236,81.93883,157.567,1.8366873,74.27992,153.2305,-9.702853,78.13527,189.16801,42.7003,78.71002,182.29944,42.799812,75.0906,193.92761,44.61453,79.93483,185.95491,45.624283,84.6613,199.74594,4.4108453,80.662,194.16534,4.0417995
10.jpg,80.5239,57.41865,-125.681595,82.7225,54.911102,-119.31631,83.98094,54.971687,-119.30253,85.27665,55.032387,-119.28341,79.04421,54.95252,-116.66513,77.8984,54.94778,-116.65949,76.74815,55.005665,-116.69869,87.520805,57.33177,-81.80577,75.93034,57.135506,-67.322266,83.26343,60.93765,-112.19107,78.60781,60.902847,-107.97958,94.51674,72.91075,-77.05753,69.02742,71.52465,-33.767616,102.718575,54.183315,-112.34508,53.704998,55.020252,-21.368626,91.216545,35.398052,-135.48216,63.814938,36.53417,-28.97361,89.07455,30.22989,-153.52231,66.767204,31.91999,-38.074696,86.71497,30.807594,-147.14265,70.54346,31.4813,-37.220398,87.46951,33.00414,-135.82277,69.71809,33.267204,-30.604012,88.67119,119.21109,-16.369263,72.3258,118.48713,16.396019,89.144135,157.21385,-22.152613,76.195076,153.28574,21.852657,105.37238,170.31944,64.06604,83.095116,183.37157,80.096275,106.62554,169.60915,71.339485,86.50816,187.91408,84.26362,107.4063,184.39145,39.319996,75.129875,193.74792,45.569595
100.jpg,155.08342,54.3646,-129.80386,157.19145,51.747192,-119.7854,158.7431,51.805817,-119.77377,160.3499,51.860893,-119.76851,152.6386,51.917095,-120.22215,151.05232,51.979065,-120.16727,149.4877,52.112846,-120.188675,162.44243,54.929214,-71.37926,147.477,55.207966,-72.908295,158.1314,58.66849,-112.74194,152.15158,58.742424,-112.99289,171.47276,72.56499,-67.48092,139.72614,72.508316,-60.75906,179.09137,50.7708,-91.87118,125.7444,48.990807,-92.007576,165.73528,25.57909,-106.155304,138.21437,26.113716,-117.31824,162.08595,19.733963,-123.659615,142.34499,20.78611,-136.1918,159.78189,19.007343,-116.994934,144.70947,20.107983,-132.47504,160.73943,21.111012,-106.404236,143.61444,22.02443,-119.06203,166.55771,125.379654,-4.886189,146.6366,124.889984,4.9527245,162.95375,164.79315,-1.20396,144.09438,159.96637,28.46183,161.63109,196.232,70.48412,145.64827,181.38562,137.42827,160.22162,198.93939,75.52046,147.42412,182.56604,146.58028,160.47038,212.98544,21.075188,145.1497,197.21298,103.47433
101.jpg,153.68025,55.529743,-137.28384,155.70926,52.544273,-128.51305,157.22433,52.519474,-128.50511,158.78987,52.4932,-128.50803,151.32901,52.86184,-128.77513,149.79875,52.949203,-128.71843,148.29103,53.10838,-128.74727,161.0068,55.182392,-82.47722,146.51031,55.864956,-82.523445,156.75914,59.477898,-120.84257,151.01054,59.727642,-120.63956,170.0069,71.83708,-76.99565,139.1873,72.41072,-73.89748,178.45007,48.356167,-110.58888,126.30208,48.56475,-116.23565,164.38812,25.313297,-134.92725,137.85538,25.617355,-147.8259,160.4535,20.14679,-153.38017,141.90857,20.29746,-167.46826,158.12708,19.334587,-147.27907,144.23166,19.410744,-163.08469,159.15347,21.438187,-135.36667,143.40692,21.465805,-149.36482,165.21227,124.94792,-4.281755,145.56712,124.59945,4.3237233,162.20644,165.04402,-0.11477138,143.19357,159.55217,33.485878,160.85211,197.5075,59.579468,145.15408,183.39452,131.38324,159.36308,200.3836,63.357418,147.02855,185.0583,139.27592,159.84158,213.52992,10.927634,144.89342,198.72466,96.590805
102.jpg,152.53539,54.665844,-131.91367,154.78067,51.928593,-122.846085,156.28882,52.00689,-122.83726,157.84644,52.082947,-122.84431,150.39172,51.991837,-123.29224,148.87332,51.991837,-123.23793,147.37762,52.061546,-123.27433,159.93123,55.061142,-76.02061,145.4425,54.92571,-77.54797,155.38593,58.810654,-115.20007,149.62129,58.72448,-115.46593,168.18417,71.68369,-70.879135,137.66757,71.59015,-68.754944,176.55724,48.52786,-101.61149,126.573044,47.81929,-111.625114,163.4437,25.324764,-123.49078,137.29416,25.197172,-144.50363,159.69968,19.818256,-142.3731,141.07379,19.91484,-164.26768,157.71857,18.865292,-136.48718,143.07866,18.933098,-160.5618,158.54092,21.140484,-124.24585,142.36536,21.019714,-146.4248,163.86952,124.24064,-3.6358075,144.16217,124.09869,3.6773047,160.95863,164.77841,1.2103362,142.34856,159.54303,25.390924,160.48703,197.32217,63.358925,144.86755,183.02011,124.50627,159.00098,199.99675,67.34726,146.82816,184.20119,132.53299,160.36328,213.40796,15.42201,144.49031,198.56718,90.65037
103.jpg,151.74088,55.514862,-140.08336,153.7983,52.757595,-130.3708,155.33188,52.80281,-130.36568,156.91609,52.83975,-130.35587,149.37149,52.931038,-130.92561,147.81802,52.98156,-130.86465,146.29143,53.103085,-130.88527,158.91963,55.59812,-82.76982,144.34302,55.87254,-83.95293,154.66992,59.54135,-123.24777,148.86377,59.635223,-123.41206,167.21063,72.09733,-76.6188,137.16412,72.23134,-74.22829,175.5792,49.176907,-97.92532,125.48912,46.038857,-104.35689,163.54155,26.515526,-116.66442,136.84964,23.866955,-124.889145,160.01239,21.362398,-134.88542,140.83841,18.769367,-143.58086,157.3844,20.297928,-129.58102,143.46172,17.820362,-140.01268,158.30684,22.162891,-117.39401,142.43098,19.530014,-126.567505,163.1636,123.64853,-5.132275,143.90497,123.63386,5.1777353,160.59717,164.04372,-6.6832004,142.47137,158.98874,26.3867,161.11157,196.50528,55.501312,145.67076,181.88423,127.23533,160.08972,199.28381,59.559574,147.81099,183.20598,135.64175,159.86307,213.76765,5.075998,145.34784,198.18219,92.761406
104.jpg,150.77051,55.90284,-159.52281,152.98819,53.274323,-149.62021,154.49156,53.375595,-149.63889,156.04036,53.46879,-149.62288,148.63286,53.341423,-150.20686,147.12561,53.36126,-150.13123,145.64436,53.453224,-150.14127,158.0459,56.37872,-99.394264,143.70287,56.23905,-100.140274,153.59064,60.07889,-141.60332,147.84001,60.012936,-141.62204,166.03867,73.11481,-93.10382,136.01822,72.92785,-87.93339,173.86922,49.187508,-119.60037,124.14376,46.64564,-119.26648,160.93507,26.88378,-143.46182,136.53766,25.248276,-142.4133,156.99307,21.921108,-163.53178,140.79932,20.386135,-162.79707,154.47697,21.041756,-158.65826,143.61261,19.48383,-159.92426,155.73633,22.72894,-144.52725,142.28784,20.986656,-144.39217,161.70244,123.53343,-6.819357,142.84682,123.532745,6.8716373,159.4889,163.5881,-17.268974,141.27162,158.34569,32.060555,160.7268,195.58899,46.34317,145.75142,181.08276,142.21272,160.0036,198.37424,50.27404,148.22061,182.57283,151.30157,159.04294,212.93538,-6.412565,145.19247,197.25137,106.990364
105.jpg,149.47774,55.349644,-144.9124,151.79832,52.91639,-134.91235,153.32632,53.018925,-134.92651,154.89322,53.111603,-134.91759,147.4211,52.964005,-135.37172,145.9213,52.977367,-135.30598,144.44835,53.057755,-135.31642,156.9485,55.84668,-86.06512,142.6516,55.64409,-86.64359,152.29298,59.599243,-127.90042,146.60464,59.50129,-127.77891,165.15857,73.15536,-83.94846,134.14256,73.336494,-80.256744,172.30188,50.04799,-118.73958,123.79944,48.545822,-123.29796,159.66806,26.46634,-146.30597,135.30254,26.677387,-156.34085,156.13815,21.448956,-165.24925,139.1592,21.684536,-176.48758,153.49745,21.318573,-160.35579,141.6583,21.346504,-173.29095,154.76813,22.832565,-147.28674,140.51582,22.704025,-158.28557,160.13216,123.455444,-5.7165084,141.21257,124.04487,5.758171,158.95688,163.25635,-21.895971,140.8392,159.07085,29.467167,160.42815,195.56158,28.121565,145.21268,181.069,135.54987,159.61737,198.9199,31.04285,148.02657,183.09598,144.55144,159.02602,212.62126,-21.301289,143.6991,196.73563,105.73564
106.jpg,148.54848,55.717255,-133.84473,150.58662,53.253307,-124.12773,152.07877,53.29998,-124.12339,153.61469,53.340668,-124.12186,146.2255,53.44466,-124.68623,144.7194,53.512554,-124.62304,143.23764,53.64307,-124.64399,155.61832,56.27455,-76.41908,141.24644,56.58492,-77.598404,151.45232,59.83081,-116.99667,145.71461,59.922413,-117.14807,164.03441,73.15899,-74.13635,133.85979,73.42379,-69.784065,171.92697,51.75919,-112.5565,121.69792,50.811264,-114.76729,160.18575,28.299652,-141.87148,133.5457,28.817816,-147.46259,157.17418,22.937355,-160.76335,137.38028,23.628532,-166.9947,154.66168,22.23022,-155.21027,139.90073,23.184656,-162.97757,155.46545,24.24968,-142.7696,138.9107,25.115536,-149.23761,159.46458,122.881744,-6.281784,140.53838,123.22122,6.3181367,158.2801,162.67838,-13.612492,139.61923,158.44855,19.126732,160.63132,195.09018,45.224304,144.51166,183.2467,110.616356,160.06493,197.96669,48.878967,147.50806,185.13443,117.73193,159.47446,211.9245,-4.253265,142.05093,199.17664,74.46927
